Customer ID,PO No.,SO No.,Invoice No.,Part No.,Model No.,Serial No.,Purchase / Ship Date
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A05220G173100012,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A05220G173100013,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A05220G173100014,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A05220G173100015,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A05220G173100016,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A05220G173100017,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A05220G173100018,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A05220G173100019,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A05220G173100020,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A05220G173100021,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A05220G173100022,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A05220G173100023,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A05220G173100024,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A05220G173100025,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500001,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500002,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500003,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500004,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500005,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500006,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500007,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500008,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500009,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500010,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500011,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500012,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500013,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500014,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500015,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500017,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500018,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500019,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500020,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500021,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500022,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500023,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500024,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500037,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500038,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500039,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500040,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500041,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500042,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500043,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500044,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500045,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500046,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500047,27/10/17
80000046,3000070995,SO171637,2017/SGSI000002943,990-004841-40,AT-DMC1000/LC-40,A052204172500048,27/10/17
80001503,FIPO/1709/G065,SO171464,2017/SGSI000002902,990-005793-30,AT-GS970M/28-30,A10023G173800001,25/10/17
80001503,FIPO/1709/G065,SO171464,2017/SGSI000002902,990-005793-30,AT-GS970M/28-30,A10023G173800025,25/10/17
80001503,FIPO/1709/G069,SO171466,2017/SGSI000002903,990-005796-30,"AT-GS970M/18-30,",A100254173900130,25/10/17
80001503,FIPO/1709/G069,SO171466,2017/SGSI000002903,990-005796-30,"AT-GS970M/18-30,",A10025G173700020,25/10/17
80001503,FIPO/1709/G069,SO171466,2017/SGSI000002903,990-005796-30,"AT-GS970M/18-30,",A10025G173700048,25/10/17
80001503,FIPO/1710/G020,SO171545,2017/SGSI000002906,990-005798-30,AT-GS970M/10-30,A100274173700004,25/10/17
80001503,FIPO/1710/G020,SO171545,2017/SGSI000002906,990-005798-30,AT-GS970M/10-30,A100274173800088,25/10/17
80000914,832540,SO171090,2017/SGSI000002931,990-005828-00,AT-MWS1750AP-00,A10030R173300171,26/10/17
80000914,832540,SO171090,2017/SGSI000002931,990-005828-00,AT-MWS1750AP-00,A10030R173300172,26/10/17
80000914,832540,SO171090,2017/SGSI000002931,990-005828-00,AT-MWS1750AP-00,A10030R173300173,26/10/17
80000914,832540,SO171090,2017/SGSI000002931,990-005828-00,AT-MWS1750AP-00,A10030R173300174,26/10/17
80001546,PB-ATI-PO17014,SO171477,2017/SGSI000002933,990-005049-10,AT-FS980M/18PS-10,A05336R165200051,26/10/17
80001546,PB-ATI-PO17014,SO171477,2017/SGSI000002933,990-005049-10,AT-FS980M/18PS-10,A05336R165200052,26/10/17
80001503,FIPO/1709/G065,SO171464,2017/SGSI000002902,990-005793-30,AT-GS970M/28-30,A10023G173800001,25/10/17
80001503,FIPO/1709/G065,SO171464,2017/SGSI000002902,990-005793-30,AT-GS970M/28-30,A10023G173800025,25/10/17
80001503,FIPO/1709/G069,SO171466,2017/SGSI000002903,990-005796-30,"AT-GS970M/18-30,",A100254173900130,25/10/17
80001503,FIPO/1709/G069,SO171466,2017/SGSI000002903,990-005796-30,"AT-GS970M/18-30,",A10025G173700020,25/10/17
80001503,FIPO/1709/G069,SO171466,2017/SGSI000002903,990-005796-30,"AT-GS970M/18-30,",A10025G173700048,25/10/17
80001503,FIPO/1710/G020,SO171545,2017/SGSI000002906,990-005798-30,AT-GS970M/10-30,A100274173700004,25/10/17
80001503,FIPO/1710/G020,SO171545,2017/SGSI000002906,990-005798-30,AT-GS970M/10-30,A100274173800088,25/10/17
80001575,NTC/ATI/IMP 002,SO171571,2017/SGSI000002854,990-005793-50,AT-GS970M/28-50,A10023G173800022,20/10/17
80001575,NTC/ATI/IMP 002,SO171571,2017/SGSI000002854,990-005793-50,AT-GS970M/28-50,A10023G173800024,20/10/17
80001575,NTC/ATI/IMP 002,SO171571,2017/SGSI000002854,990-005793-50,AT-GS970M/28-50,A10023G173800029,20/10/17
80001575,NTC/ATI/IMP 002,SO171571,2017/SGSI000002854,990-005793-50,AT-GS970M/28-50,A10023G173800022,20/10/17
80001575,NTC/ATI/IMP 002,SO171571,2017/SGSI000002854,990-005793-50,AT-GS970M/28-50,A10023G173800024,20/10/17
80001575,NTC/ATI/IMP 002,SO171571,2017/SGSI000002854,990-005793-50,AT-GS970M/28-50,A10023G173800029,20/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005796-40,"AT-GS970M/18-40,",A10025G173700015,17/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005796-40,"AT-GS970M/18-40,",A10025G173700019,17/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005796-40,"AT-GS970M/18-40,",A10025G173700022,17/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005793-40,AT-GS970M/28-40,A10023G173800016,17/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005793-40,AT-GS970M/28-40,A10023G173800021,17/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005793-40,AT-GS970M/28-40,A10023G173800027,17/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005106-41,AT-x550-18XSQ-41,A10012A173400014,17/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005106-41,AT-x550-18XSQ-41,A10012A173400021,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173500468,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173500470,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501281,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501282,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501310,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501314,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501316,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501321,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501326,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501328,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501333,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501687,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173502042,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173502103,17/10/17
80000046,3000070537,SO171581,2017/SGSI000002844,990-005052-50,AT-FS980M/52-50 48FE+4SF,A05339R172300265,17/10/17
80000046,3000070537,SO171581,2017/SGSI000002844,990-005052-50,AT-FS980M/52-50 48FE+4SF,A05339R172300266,17/10/17
80000046,3000070537,SO171581,2017/SGSI000002844,990-005052-50,AT-FS980M/52-50 48FE+4SF,A05339R172300267,17/10/17
80000046,3000070537,SO171581,2017/SGSI000002844,990-005052-50,AT-FS980M/52-50 48FE+4SF,A05339R172300268,17/10/17
80000046,3000070537,SO171581,2017/SGSI000002844,990-005052-50,AT-FS980M/52-50 48FE+4SF,A05339R172300274,17/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005796-40,"AT-GS970M/18-40,",A10025G173700015,17/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005796-40,"AT-GS970M/18-40,",A10025G173700019,17/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005796-40,"AT-GS970M/18-40,",A10025G173700022,17/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005793-40,AT-GS970M/28-40,A10023G173800016,17/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005793-40,AT-GS970M/28-40,A10023G173800021,17/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005793-40,AT-GS970M/28-40,A10023G173800027,17/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005106-41,AT-x550-18XSQ-41,A10012A173400014,17/10/17
80001533,4503209407,SO171264,2017/SGSI000002834,990-005106-41,AT-x550-18XSQ-41,A10012A173400021,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173500468,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173500470,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501281,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501282,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501310,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501314,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501316,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501321,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501326,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501328,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501333,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173501687,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173502042,17/10/17
80001533,4503184898,SO171521,2017/SGSI000002837,990-005004-901,AT-2911SX/SC-901,A052924173502103,17/10/17
80000046,3000070537,SO171581,2017/SGSI000002844,990-005052-50,AT-FS980M/52-50 48FE+4SF,A05339R172300265,17/10/17
80000046,3000070537,SO171581,2017/SGSI000002844,990-005052-50,AT-FS980M/52-50 48FE+4SF,A05339R172300266,17/10/17
80000046,3000070537,SO171581,2017/SGSI000002844,990-005052-50,AT-FS980M/52-50 48FE+4SF,A05339R172300267,17/10/17
80000046,3000070537,SO171581,2017/SGSI000002844,990-005052-50,AT-FS980M/52-50 48FE+4SF,A05339R172300268,17/10/17
80000046,3000070537,SO171581,2017/SGSI000002844,990-005052-50,AT-FS980M/52-50 48FE+4SF,A05339R172300274,17/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400001,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400002,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400003,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400004,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400005,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400006,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400007,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400008,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400009,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400010,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400011,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400012,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400013,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400015,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400016,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400017,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400019,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400020,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400022,16/10/17
80001240,529-A09812-259,SO171483,2017/SGSI000002822,990-005572-001,AT-2911SX/2LC-001,A054434173400023,16/10/17
80001538,KINS/2017/282,SO171554,2017/SGSI000002782,990-005798-50,AT-GS970M/10-50,A100274173700001,13/10/17
80001538,KINS/2017/282,SO171554,2017/SGSI000002782,990-005793-50,AT-GS970M/28-50,A10023G173800008,13/10/17
80001538,KINS/2017/282,SO171554,2017/SGSI000002782,990-005793-50,AT-GS970M/28-50,A10023G173800010,13/10/17
80001538,KINS/2017/282,SO171554,2017/SGSI000002782,990-005798-50,AT-GS970M/10-50,A100274173700001,13/10/17
80001538,KINS/2017/282,SO171554,2017/SGSI000002782,990-005793-50,AT-GS970M/28-50,A10023G173800008,13/10/17
80001538,KINS/2017/282,SO171554,2017/SGSI000002782,990-005793-50,AT-GS970M/28-50,A10023G173800010,13/10/17
80001560,PH80027,SO171290,2017/SGSI000002766,990-005106-11,AT-x550-18XSQ-10,A10012A173400029,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-005260-60,AT-MMCR18-60,A10007G172900015,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-005260-60,AT-MMCR18-60,A10007G172900017,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-005261-60,AT-MMCR-PWR-AC-60,A05344G172400025,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-005261-60,AT-MMCR-PWR-AC-60,A05344G172900082,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-004818-60,AT-MMC200/SC-60,A05186G163500109,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-004818-60,AT-MMC200/SC-60,A05186G163500110,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-004818-60,AT-MMC200/SC-60,A05186G163500111,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-004818-60,AT-MMC200/SC-60,A05186G163500112,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-005260-60,AT-MMCR18-60,A10007G172900011,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-005261-60,AT-MMCR-PWR-AC-60,A05344G172900083,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100055,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100057,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100058,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100060,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100061,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100062,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100063,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100064,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100065,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100066,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100071,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100075,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100076,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100079,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500099,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500100,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500101,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500102,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500103,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500104,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500105,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500106,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500107,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500108,11/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400181,10/10/17
