Customer ID,PO No.,SO No.,Invoice No.,Part No.,Model No.,Serial No.,Purchase / Ship Date
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400182,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400185,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400017,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400106,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400109,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400158,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400162,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400163,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400164,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400166,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400167,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400168,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400169,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400171,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400173,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400175,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400177,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400178,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400179,10/10/17
80001444,17733,SO171530,2017/SGSI000002764,990-005407-40,AT-x230-10GT-N1-40,A05361G173000015,10/10/17
80001444,17733,SO171530,2017/SGSI000002764,990-005407-40,AT-x230-10GT-N1-40,A05361G173000019,10/10/17
80001560,PH80027,SO171290,2017/SGSI000002766,990-005106-11,AT-x550-18XSQ-10,A10012A173400029,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-005260-60,AT-MMCR18-60,A10007G172900015,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-005260-60,AT-MMCR18-60,A10007G172900017,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-005261-60,AT-MMCR-PWR-AC-60,A05344G172400025,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-005261-60,AT-MMCR-PWR-AC-60,A05344G172900082,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-004818-60,AT-MMC200/SC-60,A05186G163500109,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-004818-60,AT-MMC200/SC-60,A05186G163500110,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-004818-60,AT-MMC200/SC-60,A05186G163500111,11/10/17
80001291,PO1708489,SO171501,2017/SGSI000002768,990-004818-60,AT-MMC200/SC-60,A05186G163500112,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-005260-60,AT-MMCR18-60,A10007G172900011,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-005261-60,AT-MMCR-PWR-AC-60,A05344G172900083,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100055,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100057,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100058,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100060,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100061,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100062,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100063,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100064,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100065,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100066,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100071,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100075,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100076,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163100079,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500099,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500100,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500101,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500102,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500103,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500104,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500105,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500106,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500107,11/10/17
80001291,PO1708835,SO171528,2017/SGSI000002770,990-004818-60,AT-MMC200/SC-60,A05186G163500108,11/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400181,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400182,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400185,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400017,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400106,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400109,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400158,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400162,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400163,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400164,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400166,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400167,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400168,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400169,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400171,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400173,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400175,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400177,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400178,10/10/17
80000656,PO 001157,SO171395,2017/SGSI000002758,990-005504-001,AT-2711FX/MT-001,A053914173400179,10/10/17
80001444,17733,SO171530,2017/SGSI000002764,990-005407-40,AT-x230-10GT-N1-40,A05361G173000015,10/10/17
80001444,17733,SO171530,2017/SGSI000002764,990-005407-40,AT-x230-10GT-N1-40,A05361G173000019,10/10/17
80001554,1813,SO171351,2017/SGSI000002738,990-005106-31,AT-x550-18XSQ-30,A10012A173400028,09/10/17
80001445,PO170150,SO171393,2017/SGSI000002740,990-005530-00,AT-BRKT-J23,CN,09/10/17
80001445,PO170152,SO171422,2017/SGSI000002742,990-005794-10,"AT-GS970M/28PS-10, 24P,",A10024G173200184,09/10/17
80001503,FIPO/1710/G008,SO171526,2017/SGSI000002734,990-005794-30,"AT-GS970M/28PS-30, 24P,",A10024G173200603,09/10/17
80001503,FIPO/1710/G008,SO171526,2017/SGSI000002734,990-005793-30,AT-GS970M/28-30,A10023G173800002,09/10/17
80001445,PO170158,SO171489,2017/SGSI000002714,990-005794-10,"AT-GS970M/28PS-10, 24P,",A10024G173200648,04/10/17
80001445,PO170158,SO171489,2017/SGSI000002714,990-005794-10,"AT-GS970M/28PS-10, 24P,",A10024G173200679,04/10/17
80001445,PO170158,SO171489,2017/SGSI000002714,990-005794-10,"AT-GS970M/28PS-10, 24P,",A10024G173200716,04/10/17
80001445,PO170158,SO171489,2017/SGSI000002714,990-005794-10,"AT-GS970M/28PS-10, 24P,",A10024G173200897,04/10/17
80001445,PO170144,SO171356,2017/SGSI000002713,990-005793-10,AT-GS970M/28-10,A10023G173800003,04/10/17
80001445,PO170144,SO171356,2017/SGSI000002713,990-005793-10,AT-GS970M/28-10,A10023G173800005,04/10/17
80001445,PO170144,SO171356,2017/SGSI000002713,990-005793-10,AT-GS970M/28-10,A10023G173800015,04/10/17
80001445,PO170144,SO171356,2017/SGSI000002713,990-005793-10,AT-GS970M/28-10,A10023G173800028,04/10/17
80001445,PO170158,SO171489,2017/SGSI000002714,990-005794-10,"AT-GS970M/28PS-10, 24P,",A10024G173200002,04/10/17
80001445,PO170158,SO171489,2017/SGSI000002714,990-005794-10,"AT-GS970M/28PS-10, 24P,",A10024G173200383,04/10/17
80001445,PO170158,SO171489,2017/SGSI000002714,990-005794-10,"AT-GS970M/28PS-10, 24P,",A10024G173200547,04/10/17
80001444,17715,SO171486,2017/SGSI000002719,990-005039-40,AT-x230-18GT-N1-40 & 1y,A05304G170300005,04/10/17
80001444,17715,SO171486,2017/SGSI000002719,990-005039-40,AT-x230-18GT-N1-40 & 1y,A05304G170300006,04/10/17
80001444,17715,SO171486,2017/SGSI000002719,990-005039-40,AT-x230-18GT-N1-40 & 1y,A05304G170300007,04/10/17
80001533,4503209407,SO171264,2017/SGSI000002716,990-005798-40,AT-GS970M/10-40,A100274173800043,04/10/17
80001533,4503209407,SO171264,2017/SGSI000002716,990-005798-40,AT-GS970M/10-40,A100274173800044,04/10/17
80001533,4503209407,SO171264,2017/SGSI000002716,990-005798-40,AT-GS970M/10-40,A100274173800045,04/10/17
80001533,4503264506,SO171481,2017/SGSI000002718,990-005004-901,AT-2911SX/SC-901,A052924173400239,04/10/17
80001533,4503264506,SO171481,2017/SGSI000002718,990-005004-901,AT-2911SX/SC-901,A052924173400243,04/10/17
80001533,4503264506,SO171481,2017/SGSI000002718,990-005004-901,AT-2911SX/SC-901,A052924173400372,04/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400294,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400295,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400296,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400300,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400351,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400371,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400372,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400375,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400381,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400386,03/10/17
80001445,PO170158,SO171489,2017/SGSI000002714,990-005794-10,"AT-GS970M/28PS-10, 24P,",A10024G173200648,04/10/17
80001445,PO170158,SO171489,2017/SGSI000002714,990-005794-10,"AT-GS970M/28PS-10, 24P,",A10024G173200679,04/10/17
80001445,PO170158,SO171489,2017/SGSI000002714,990-005794-10,"AT-GS970M/28PS-10, 24P,",A10024G173200716,04/10/17
80001445,PO170158,SO171489,2017/SGSI000002714,990-005794-10,"AT-GS970M/28PS-10, 24P,",A10024G173200897,04/10/17
80001445,PO170144,SO171356,2017/SGSI000002713,990-005793-10,AT-GS970M/28-10,A10023G173800003,04/10/17
80001445,PO170144,SO171356,2017/SGSI000002713,990-005793-10,AT-GS970M/28-10,A10023G173800005,04/10/17
80001445,PO170144,SO171356,2017/SGSI000002713,990-005793-10,AT-GS970M/28-10,A10023G173800015,04/10/17
80001445,PO170144,SO171356,2017/SGSI000002713,990-005793-10,AT-GS970M/28-10,A10023G173800028,04/10/17
80001445,PO170158,SO171489,2017/SGSI000002714,990-005794-10,"AT-GS970M/28PS-10, 24P,",A10024G173200002,04/10/17
80001445,PO170158,SO171489,2017/SGSI000002714,990-005794-10,"AT-GS970M/28PS-10, 24P,",A10024G173200383,04/10/17
80001445,PO170158,SO171489,2017/SGSI000002714,990-005794-10,"AT-GS970M/28PS-10, 24P,",A10024G173200547,04/10/17
80001444,17715,SO171486,2017/SGSI000002719,990-005039-40,AT-x230-18GT-N1-40 & 1y,A05304G170300005,04/10/17
80001444,17715,SO171486,2017/SGSI000002719,990-005039-40,AT-x230-18GT-N1-40 & 1y,A05304G170300006,04/10/17
80001444,17715,SO171486,2017/SGSI000002719,990-005039-40,AT-x230-18GT-N1-40 & 1y,A05304G170300007,04/10/17
80001533,4503209407,SO171264,2017/SGSI000002716,990-005798-40,AT-GS970M/10-40,A100274173800043,04/10/17
80001533,4503209407,SO171264,2017/SGSI000002716,990-005798-40,AT-GS970M/10-40,A100274173800044,04/10/17
80001533,4503209407,SO171264,2017/SGSI000002716,990-005798-40,AT-GS970M/10-40,A100274173800045,04/10/17
80001533,4503264506,SO171481,2017/SGSI000002718,990-005004-901,AT-2911SX/SC-901,A052924173400239,04/10/17
80001533,4503264506,SO171481,2017/SGSI000002718,990-005004-901,AT-2911SX/SC-901,A052924173400243,04/10/17
80001533,4503264506,SO171481,2017/SGSI000002718,990-005004-901,AT-2911SX/SC-901,A052924173400372,04/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400294,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400295,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400296,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400300,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400351,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400371,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400372,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400375,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400381,03/10/17
80001249,MKF/PO-00170456,SO171424,2017/SGSI000002709,990-005505-001,AT-2911SX/LC-001,A054154173400386,03/10/17
80001291,PO1708206,SO171431,2017/SGSI000002694,990-004818-60,AT-MMC200/SC-60,A05186G172300044,29/09/17
80001291,PO1708206,SO171431,2017/SGSI000002694,990-004818-60,AT-MMC200/SC-60,A05186G172300045,29/09/17
80001291,PO1708206,SO171431,2017/SGSI000002694,990-004818-60,AT-MMC200/SC-60,A05186G172300049,29/09/17
80001291,PO1708206,SO171431,2017/SGSI000002694,990-004818-60,AT-MMC200/SC-60,A05186G172300050,29/09/17
80001291,PO1708580,SO171471,2017/SGSI000002702,990-005116-60,AT-PC2000/LC-60,A10047G173100006,29/09/17
80001291,PO1708580,SO171471,2017/SGSI000002702,990-005116-60,AT-PC2000/LC-60,A10047G173100020,29/09/17
80001291,PO1708580,SO171471,2017/SGSI000002702,990-004818-60,AT-MMC200/SC-60,A05186G163100017,29/09/17
80001291,PO1708580,SO171471,2017/SGSI000002702,990-004818-60,AT-MMC200/SC-60,A05186G163100022,29/09/17
80001291,PO1708580,SO171471,2017/SGSI000002702,990-004818-60,AT-MMC200/SC-60,A05186G163100027,29/09/17
80001291,PO1708580,SO171471,2017/SGSI000002702,990-004818-60,AT-MMC200/SC-60,A05186G163100029,29/09/17
80001239,AU170925-02,SO171458,2017/SGSI000002699,990-005105-41,AT-x550-18XTQ-40,A10011A172600024,29/09/17
80001391,170919.01-FS-ATI,SO171432,2017/SGSI000002676,990-004818-60,AT-MMC200/SC-60,A05186G163100014,28/09/17
80001391,170919.01-FS-ATI,SO171432,2017/SGSI000002676,990-004818-60,AT-MMC200/SC-60,A05186G163100016,28/09/17
80001391,170919.01-FS-ATI,SO171432,2017/SGSI000002676,990-004818-60,AT-MMC200/SC-60,A05186G163100018,28/09/17
80001391,170919.01-FS-ATI,SO171432,2017/SGSI000002676,990-004818-60,AT-MMC200/SC-60,A05186G163100019,28/09/17
80001391,170919.01-FS-ATI,SO171432,2017/SGSI000002676,990-004818-60,AT-MMC200/SC-60,A05186G163100020,28/09/17
80001391,170919.01-FS-ATI,SO171432,2017/SGSI000002676,990-004818-60,AT-MMC200/SC-60,A05186G163100021,28/09/17
80001391,170919.01-FS-ATI,SO171432,2017/SGSI000002676,990-004818-60,AT-MMC200/SC-60,A05186G163100023,28/09/17
80001391,170919.01-FS-ATI,SO171432,2017/SGSI000002676,990-004818-60,AT-MMC200/SC-60,A05186G163100024,28/09/17
80001391,170919.01-FS-ATI,SO171432,2017/SGSI000002676,990-004818-60,AT-MMC200/SC-60,A05186G163100025,28/09/17
80001391,170919.01-FS-ATI,SO171432,2017/SGSI000002676,990-004818-60,AT-MMC200/SC-60,A05186G163100028,28/09/17
80001503,FIPO/1709/G066,SO171451,2017/SGSI000002665,990-005794-30,"AT-GS970M/28PS-30, 24P,",A10024G173200579,28/09/17
80001249,MKF/PO-00170331,SO171352,2017/SGSI000002684,990-005828-00,AT-MWS1750AP-00,A10030R173300175,28/09/17
80001549,PO0381,SO171417,2017/SGSI000002688,990-005798-30,AT-GS970M/10-30,A100274173700009,28/09/17
80001549,PO0381,SO171417,2017/SGSI000002688,990-005798-30,AT-GS970M/10-30,A100274173700010,28/09/17
80001291,PO1708206,SO171431,2017/SGSI000002694,990-004818-60,AT-MMC200/SC-60,A05186G172300044,29/09/17
80001291,PO1708206,SO171431,2017/SGSI000002694,990-004818-60,AT-MMC200/SC-60,A05186G172300045,29/09/17
80001291,PO1708206,SO171431,2017/SGSI000002694,990-004818-60,AT-MMC200/SC-60,A05186G172300049,29/09/17
80001291,PO1708206,SO171431,2017/SGSI000002694,990-004818-60,AT-MMC200/SC-60,A05186G172300050,29/09/17
80001291,PO1708580,SO171471,2017/SGSI000002702,990-005116-60,AT-PC2000/LC-60,A10047G173100006,29/09/17
80001291,PO1708580,SO171471,2017/SGSI000002702,990-005116-60,AT-PC2000/LC-60,A10047G173100020,29/09/17
80001291,PO1708580,SO171471,2017/SGSI000002702,990-004818-60,AT-MMC200/SC-60,A05186G163100017,29/09/17
80001291,PO1708580,SO171471,2017/SGSI000002702,990-004818-60,AT-MMC200/SC-60,A05186G163100022,29/09/17
80001291,PO1708580,SO171471,2017/SGSI000002702,990-004818-60,AT-MMC200/SC-60,A05186G163100027,29/09/17
80001291,PO1708580,SO171471,2017/SGSI000002702,990-004818-60,AT-MMC200/SC-60,A05186G163100029,29/09/17
80001239,AU170925-02,SO171458,2017/SGSI000002699,990-005105-41,AT-x550-18XTQ-40,A10011A172600024,29/09/17
80001196,001POI/00000042,SO171409,2017/SGSI000002634,990-005046-10,AT-FS980M/9-10,A05333R170800037,27/09/17
80000343,SPORD-001-0007126,SO171453,2017/SGSI000002636,990-004818-60,AT-MMC200/SC-60,A05186G163100072,27/09/17
80000343,SPORD-001-0007126,SO171453,2017/SGSI000002636,990-004818-60,AT-MMC200/SC-60,A05186G163100073,27/09/17
80000343,SPORD-001-0007126,SO171453,2017/SGSI000002636,990-004818-60,AT-MMC200/SC-60,A05186G163100078,27/09/17
80000343,SPORD-001-0007126,SO171453,2017/SGSI000002636,990-004818-60,AT-MMC200/SC-60,A05186G163100081,27/09/17
80000343,SPORD-001-0007126,SO171453,2017/SGSI000002636,990-004818-60,AT-MMC200/SC-60,A05186G163100082,27/09/17
80000343,SPORD-001-0007126,SO171453,2017/SGSI000002636,990-004818-60,AT-MMC200/SC-60,A05186G163100086,27/09/17
80000343,SPORD-001-0007126,SO171453,2017/SGSI000002636,990-005105-51,AT-x550-18XTQ-50,A10011A172600017,27/09/17
80000343,SPORD-001-0007126,SO171453,2017/SGSI000002636,990-005105-51,AT-x550-18XTQ-50,A10011A172600028,27/09/17
80001558,PT-ATI-PO/10817,SO171380,2017/SGSI000002592,990-005260-60,AT-MMCR18-60,A10007G172900001,22/09/17
80001558,PT-ATI-PO/10817,SO171380,2017/SGSI000002592,990-005260-60,AT-MMCR18-60,A10007G172900012,22/09/17
80001558,PT-ATI-PO/10817,SO171380,2017/SGSI000002592,990-005261-60,AT-MMCR-PWR-AC-60,A05344G172400027,22/09/17
80001558,PT-ATI-PO/10817,SO171380,2017/SGSI000002592,990-005261-60,AT-MMCR-PWR-AC-60,A05344G172400030,22/09/17
